wordpiece,tokenized by BERT
inefficient,in ##ef ##fi ##cie ##nt
applet,apple ##t
mvvm,mv ##v ##m
circumst,ci ##rc ##ums ##t
httpd,http ##d
delimiter,del ##imi ##ter
acceler,acc ##ele ##r
solr,sol ##r
datepicker,date ##pic ##ker
stub,stu ##b
xib,xi ##b
rever,rev ##er
listbox,list ##box
resizing,res ##izing
1024,102 ##4
btn,bt ##n
alb,al ##b
yyyy,y ##y ##y ##y
settimeout,set ##time ##out
mathem,math ##em
collap,col ##la ##p
wsdl,w ##sd ##l
initializing,initial ##izing
refactor,ref ##act ##or
concatenate,con ##cate ##nate
datast,data ##st
enh,en ##h
hostname,host ##name
afai,af ##ai
jm,j ##m
hyp,h ##yp
perman,per ##man
subclasses,sub ##class ##es
viewdidload,view ##di ##dl ##oa ##d
preferably,prefer ##ably
arri,ar ##ri
webkit,web ##kit
deletes,del ##ete ##s
hyperlink,hyper ##link
suff,su ##ff
menus,menu ##s
omit,om ##it
ie9,ie ##9
underscore,under ##sco ##re
adb,ad ##b
usercontrol,user ##con ##tro ##l
programatically,program ##atic ##ally
foreground,fore ##ground
redirecting,red ##ire ##cting
verbose,verb ##ose
datatable,data ##table
paypal,pay ##pal
r2,r ##2
latency,late ##ncy
disabling,di ##sa ##bling
overridden,over ##rid ##den
nsmutable,ns ##mut ##able
mainactivity,main ##act ##ivity
nst,ns ##t
jre,jr ##e
spinner,spin ##ner
balanc,bala ##nc
descriptor,des ##cript ##or
netbeans,net ##be ##ans
nuget,nu ##get
deg,de ##g
revert,rev ##ert
gdb,g ##db
binaries,bin ##aries
swipe,sw ##ipe
propag,prop ##ag
iterations,iteration ##s
myclass,my ##class
invocation,in ##vocation
getelement,get ##ele ##ment
grails,gr ##ail ##s
directives,directive ##s
mydomain,my ##dom ##ain
uiimageview,ui ##ima ##ge ##view
redirection,red ##ire ##ction
dere,der ##e
nodejs,node ##js
groovy,gr ##oo ##vy
smtp,sm ##tp
ssis,ss ##is
frustr,fr ##ust ##r
middleware,middle ##ware
configuring,con ##fi ##gur ##ing
zer,ze ##r
0000,000 ##0
springframework,spring ##frame ##work
mand,man ##d
readability,read ##ability
clickable,click ##able
sig,si ##g
webso,web ##so
overkill,over ##kill
linearlayout,linear ##lay ##out
oop,o ##op
activerecord,active ##re ##cor ##d
homepage,home ##page
discard,disc ##ard
evaluates,evaluate ##s
bluetooth,blue ##tooth
queues,queue ##s
afaik,af ##ai ##k
nsurl,ns ##ur ##l
myapp,my ##app
expir,ex ##pi ##r
colle,col ##le
duplicated,duplicate ##d
observable,ob ##ser ##vable
pid,pi ##d
64bit,64 ##bit
didnt,didn ##t
restful,rest ##ful
autol,auto ##l
jpanel,jp ##ane ##l
ffmpeg,ff ##mp ##eg
incons,inc ##ons
swf,sw ##f
hardc,hard ##c
subfo,sub ##fo
statically,static ##ally
restarting,restart ##ing
sourceforge,source ##for ##ge
recre,rec ##re
predefined,pre ##de ##fine ##d
benchmark,bench ##mark
refactoring,ref ##act ##orin ##g
ie7,ie ##7
navbar,na ##vb ##ar
preg,pre ##g
ado,ad ##o
utf8,ut ##f ##8
grate,gr ##ate
mvn,mv ##n
subview,sub ##view
casc,cas ##c
charset,char ##set
endpoints,end ##points
imgur,im ##gur
jframe,j ##frame
regexp,reg ##ex ##p
vs2010,vs ##20 ##10
lifecycle,life ##cycle
nsarray,nsa ##rra ##y
idiom,id ##iom
migrations,migration ##s
joom,joo ##m
dataframe,data ##frame
reli,re ##li
ints,int ##s
brid,br ##id
occup,o ##cc ##up
hashes,hash ##es
joomla,joo ##ml ##a
emb,em ##b
mismatch,mis ##mat ##ch
nullpointer,null ##point ##er
literals,literal ##s
conse,con ##se
logcat,log ##cat
pthread,pt ##hre ##ad
multithread,multi ##th ##rea ##d
profiler,profile ##r
mappings,mapping ##s
ldap,ld ##ap
anc,an ##c
accesses,access ##es
paging,pa ##ging
neighb,ne ##igh ##b
rewriting,re ##writing
nex,ne ##x
incompat,inc ##omp ##at
fs,f ##s
optimizations,optimization ##s
odbc,o ##db ##c
getelementbyid,get ##ele ##ment ##by ##id
disadvant,di ##sa ##d ##vant
dlls,dl ##ls
recon,rec ##on
setters,set ##ters
helpers,help ##ers
worksheet,works ##hee ##t
10000,1000 ##0
wildcard,wild ##card
ember,em ##ber
troubleshoot,troubles ##hoot
exponent,expo ##nent
generics,generic ##s
imho,im ##ho
ans,an ##s
crypto,crypt ##o
adjac,ad ##ja ##c
commas,com ##mas
oo,o ##o
breakpoints,break ##points
underne,under ##ne
specs,spec ##s
emit,emi ##t
uid,ui ##d
installs,install ##s
keyp,key ##p
println,print ##ln
dao,da ##o
unus,un ##us
uiwebview,ui ##we ##b ##view
obfusc,ob ##fus ##c
prox,pro ##x
vul,vu ##l
onload,on ##load
consecut,con ##se ##cut
edu,ed ##u
consequ,con ##se ##qu
d3,d ##3
segue,se ##gue
lua,lu ##a
feas,fe ##as
bottleneck,bottle ##neck
css3,cs ##s ##3
uinavigation,ui ##na ##vi ##gation
instruct,ins ##truct
rss,rs ##s
concatenation,con ##cate ##nation
doz,do ##z
rollback,roll ##back
textboxes,text ##box ##es
cmake,cm ##ake
posix,po ##si ##x
spam,spa ##m
deadlock,dead ##lock
cgi,c ##gi
deserialize,des ##eria ##li ##ze
overwritten,over ##written
spacing,spa ##cing
structs,st ##ru ##cts
tls,t ##ls
rvm,rv ##m
uibutton,ui ##bu ##tton
zeros,zero ##s
superclass,super ##class
px,p ##x
semicol,semi ##col
xsd,x ##sd
libc,li ##bc
resized,res ##ized
fol,f ##ol
junit,jun ##it
uilabel,ui ##lab ##el
cshtml,cs ##ht ##ml
braces,brace ##s
nullpointerexception,null ##point ##ere ##x ##ception
caches,cache ##s
pastebin,paste ##bin
hashing,hash ##ing
metrics,metric ##s
tuples,tu ##ples
fn,f ##n
imo,im ##o
xhtml,x ##ht ##ml
permut,per ##mut
puzz,pu ##zz
ske,sk ##e
parenthesis,parent ##hesis
unchecked,un ##che ##cked
intu,int ##u
crud,cr ##ud
vulner,vu ##ln ##er
overrides,over ##ride ##s
uitableviewcell,ui ##table ##view ##cel ##l
clarification,cl ##ari ##fication
extracting,extract ##ing
identifiers,id ##ent ##ifiers
wich,wi ##ch
req,re ##q
intr,int ##r
pref,pre ##f
lowercase,lower ##case
uiscrollview,ui ##sc ##roll ##view
datacontext,data ##con ##text
fy,f ##y
shuff,shu ##ff
dictionaries,di ##ction ##aries
synchronize,sync ##hr ##oni ##ze
heavi,he ##avi
shif,shi ##f
synt,syn ##t
modifier,mod ##ifier
typedef,typed ##ef
datagridview,data ##gr ##id ##view
licens,li ##cens
fal,fa ##l
innerhtml,inner ##ht ##ml
invoice,in ##vo ##ice
gz,g ##z
faq,fa ##q
noob,no ##ob
submod,sub ##mo ##d
repet,rep ##et
subversion,sub ##version
cud,cu ##d
codec,code ##c
overloaded,over ##loaded
abort,ab ##ort
bugg,bug ##g
validating,valid ##ating
hg,h ##g
keystore,keys ##tore
stl,st ##l
elab,el ##ab
pasting,past ##ing
getters,get ##ters
ell,el ##l
msbuild,ms ##bu ##il ##d
mim,mi ##m
dy,d ##y
subprocess,sub ##pro ##ces ##s
extens,ex ##tens
scoped,scope ##d
javase,java ##se
allocating,all ##ocating
fyi,f ##yi
vars,var ##s
drawback,draw ##back
byt,by ##t
rebase,re ##base
redraw,red ##ra ##w
cuda,cu ##da
validated,valid ##ated
stdin,st ##din
overwriting,over ##writing
cors,co ##rs
browsing,brows ##ing
retry,re ##try
populating,pop ##ulating
preprocessor,prep ##ro ##ces ##sor
uuid,u ##uid
winforms,win ##forms
nv,n ##v
cond,con ##d
devise,devi ##se
gae,ga ##e
deletion,del ##eti ##on
advert,ad ##vert
complains,complain ##s
scrollview,scroll ##view
parses,par ##ses
aspnet,as ##p ##net
nullable,null ##able
sbt,sb ##t
wifi,wi ##fi
typeerror,type ##er ##ror
renderer,render ##er
filenames,file ##name ##s
nib,ni ##b
h1,h ##1
javadoc,java ##do ##c
virtualenv,virtual ##en ##v
refreshed,ref ##resh ##ed
incremented,inc ##rem ##ented
profiling,prof ##iling
alot,al ##ot
makefile,make ##fi ##le
syntact,syn ##ta ##ct
unload,un ##load
exporting,export ##ing
submits,submit ##s
lag,la ##g
notepad,note ##pad
modul,mod ##ul
readonly,read ##on ##ly
unmanaged,un ##mana ##ged
autoload,auto ##load
ssrs,ssr ##s
attaching,attach ##ing
succ,su ##cc
reloading,re ##loading
provisioning,provision ##ing
accum,acc ##um
schemas,sc ##hema ##s
summar,sum ##mar
gg,g ##g
goto,got ##o
clang,clan ##g
gon,go ##n
crm,cr ##m
32bit,32 ##bit
detects,detect ##s
subviews,sub ##view ##s
apolog,ap ##olo ##g
buffered,buffer ##ed
webs,web ##s
stum,stu ##m
unpack,un ##pack
androidruntime,android ##run ##time
nslog,ns ##log
interop,inter ##op
hardcoded,hard ##code ##d
wer,we ##r
delimited,del ##imi ##ted
dropbox,drop ##box
toolkit,tool ##kit
codeigniter,code ##ign ##iter
correl,co ##rre ##l
sqlite3,sql ##ite ##3
jms,j ##ms
iterators,it ##era ##tors
codeplex,code ##plex
outputting,output ##ting
screenshots,screens ##hot ##s
xampp,x ##amp ##p
cour,co ##ur
subscript,sub ##script
associative,ass ##oc ##ia ##tive
2x,2 ##x
jetty,jett ##y
popover,pop ##over
datastore,data ##stor ##e
pandas,panda ##s
decorator,decor ##ator
operand,opera ##nd
bookmark,book ##mark
invokes,in ##vo ##kes
w3s,w ##3 ##s
ie6,ie ##6
transm,trans ##m
cakephp,cake ##ph ##p
fallback,fall ##back
hur,hu ##r
matplotlib,mat ##pl ##ot ##lib
rpc,r ##pc
inno,inn ##o
substr,sub ##st ##r
uint,ui ##nt
clipboard,clip ##board
timestamps,times ##tam ##ps
scopes,scope ##s
md5,md ##5
scanf,scan ##f
raz,ra ##z
rectangles,rec ##tangle ##s
jaxb,jax ##b
constructs,construct ##s
mp4,mp ##4
struts,st ##rut ##s
scalar,scala ##r
sdl,sd ##l
openssl,opens ##sl
msi,ms ##i
workarounds,work ##around ##s
autore,auto ##re
bytecode,byte ##code
aes,ae ##s
h2,h ##2
widths,width ##s
strt,st ##rt
reusable,re ##usa ##ble
ful,fu ##l
repos,rep ##os
datasets,data ##set ##s
debian,de ##bian
javafx,java ##f ##x
cdn,cd ##n
incrementing,inc ##rem ##enting
shorten,short ##en
jpeg,jp ##eg
bub,bu ##b
lucene,luce ##ne
t1,t ##1
draggable,drag ##ga ##ble
embedding,em ##bed ##ding
unordered,uno ##rder ##ed
w3schools,w ##3 ##sch ##ool ##s
codebase,code ##base
annotated,ann ##ota ##ted
javac,java ##c
downside,downs ##ide
jni,j ##ni
expire,ex ##pire
bellow,bell ##ow
syml,sy ##ml
mq,m ##q
thumbnails,thumb ##nail ##s
mot,mo ##t
nth,nt ##h
ansi,an ##si
freez,free ##z
stumped,stump ##ed
tf,t ##f
mpi,mp ##i
elasticsearch,elastic ##sea ##rch
subr,sub ##r
preferable,prefer ##able
unb,un ##b
uitextfield,ui ##text ##field
jsbin,j ##sb ##in
decoding,deco ##ding
calculates,calculate ##s
flav,fl ##av
duplication,du ##plication
sprites,sp ##rites
retrieves,retrieve ##s
mss,ms ##s
segmentation,segment ##ation
mfc,m ##fc
isnt,isn ##t
tortoise,tor ##to ##ise
sanit,san ##it
gmt,gm ##t
precomp,pre ##com ##p
alerts,alert ##s
enumerate,en ##ume ##rate
rsa,rs ##a
opport,op ##port
ancest,an ##ces ##t
actionbar,action ##bar
codeproject,code ##pro ##ject
ack,ac ##k
encour,en ##co ##ur
buffering,buffer ##ing
enumeration,en ##ume ##ration
reliably,re ##lia ##bly
userid,user ##id
arduino,ar ##du ##ino
cout,co ##ut
instantiation,instant ##iation
setinterval,set ##int ##er ##val
cloned,clone ##d
exposes,expose ##s
qa,q ##a
semicolon,semi ##col ##on
clojure,cl ##oj ##ure
invalidate,invalid ##ate
indentation,ind ##entation
anyways,anyway ##s
overloading,over ##loading
validations,validation ##s
tm,t ##m
cos,co ##s
recompile,rec ##omp ##ile
multipart,multi ##par ##t
unf,un ##f
initwith,in ##it ##with
emulate,em ##ulate
merc,mer ##c
fiddler,fiddle ##r
ipv,ip ##v
subdirectory,sub ##di ##re ##ctor ##y
configurable,con ##fi ##gur ##able
codepen,code ##pen
nb,n ##b
mailing,mail ##ing
mime,mi ##me
gcm,g ##cm
p2,p ##2
x1,x ##1
asax,asa ##x
websocket,web ##so ##cke ##t
mapper,map ##per
estim,est ##im
tweets,t ##wee ##ts
synthes,synth ##es
compet,com ##pet
uppercase,upper ##case
unav,una ##v
expiration,ex ##piration
particip,part ##ici ##p
inputstream,inputs ##tream
informations,information ##s
natively,native ##ly
bur,bu ##r
enfor,en ##for
nsmutablearray,ns ##mut ##able ##ar ##ray
newlines,new ##lines
dotnet,dot ##net
dialogs,dial ##og ##s
proport,prop ##ort
nicer,nice ##r
concise,con ##cise
vb6,v ##b ##6
scrolled,scroll ##ed
reopen,re ##open
edits,edit ##s
androidmanifest,android ##mani ##fest
jit,ji ##t
whit,w ##hit
pros,pro ##s
histogram,his ##to ##gram
subl,sub ##l
dp,d ##p
stringbuilder,string ##bu ##ilde ##r
appengine,app ##eng ##ine
ive,iv ##e
conj,con ##j
instantiating,instant ##iating
fetches,fetch ##es
observ,ob ##ser ##v
aliases,alias ##es
shortcuts,short ##cut ##s
webpack,web ##pack
poc,po ##c
gzip,g ##zi ##p
rdb,rd ##b
prag,pr ##ag
viewpager,view ##page ##r
cro,cr ##o
presume,pre ##sume
partitions,partition ##s
clustering,cluster ##ing
chrom,ch ##rom
argv,ar ##g ##v
calculator,cal ##cula ##tor
forwarding,forward ##ing
lisp,li ##sp
jtext,j ##text
mssql,ms ##s ##q ##l
bitwise,bit ##wise
transp,trans ##p
b2,b ##2
expires,ex ##pire ##s
p1,p ##1
navigating,na ##vi ##gating
relativelayout,relative ##lay ##out
stderr,st ##der ##r
eof,e ##of
incred,inc ##red
quir,qui ##r
appdelegate,app ##del ##ega ##te
semaph,se ##ma ##ph
playlist,play ##list
uncaught,un ##ca ##ught
cygwin,cy ##g ##win
authorize,author ##ize
attachments,attachment ##s
mails,mail ##s
f5,f ##5
x2,x ##2
tweet,t ##wee ##t
bounding,bound ##ing
vl,v ##l
yaml,ya ##ml
gemfile,gem ##fi ##le
dbms,db ##ms
forb,for ##b
tedious,ted ##ious
yii,yi ##i
histor,his ##tor
emphas,em ##pha ##s
monad,mona ##d
dbo,db ##o
determin,deter ##min
obsc,ob ##sc
poj,po ##j
8000,800 ##0
phpmyadmin,php ##my ##ad ##min
fullscreen,full ##screen
cellfor,cell ##for
tid,ti ##d
unset,un ##set
centos,cent ##os
virt,vi ##rt
python2,python ##2
builtin,built ##in
dispatcher,dispatch ##er
inheriting,inherit ##ing
amaz,ama ##z
administr,ad ##mini ##st ##r
uml,um ##l
activex,active ##x
getview,get ##view
manufact,man ##uf ##act
v7,v ##7
observablecollection,ob ##ser ##vable ##coll ##ection
sequentially,sequential ##ly
scrollable,scroll ##able
uncomment,un ##com ##ment
mouseover,mouse ##over
slashes,slash ##es
wrappers,wrap ##pers
eq,e ##q
encapsulate,en ##cap ##sul ##ate
uinavigationcontroller,ui ##na ##vi ##gation ##con ##tro ##ller
subfolder,sub ##fold ##er
cul,cu ##l
infer,in ##fer
table1,table ##1
httpcontext,http ##con ##text
serializer,serial ##izer
runnable,run ##nable
nsdictionary,ns ##dict ##ion ##ary
dojo,do ##jo
fixt,fix ##t
tele,tel ##e
mercurial,mer ##cu ##rial
templating,te ##mp ##lating
stylesheets,styles ##hee ##ts
formatter,format ##ter
laz,la ##z
slideshow,slides ##how
msvc,ms ##vc
localstorage,locals ##tor ##age
hdfs,hd ##fs
unre,un ##re
hacky,hack ##y
jmeter,j ##meter
wamp,wa ##mp
enums,en ##ums
resolves,resolve ##s
int32,int ##32
optimizer,opt ##imi ##zer
dropdownlist,drop ##down ##list
flask,fl ##ask
increments,inc ##rem ##ents
rewritten,re ##written
uni,un ##i
db2,db ##2
barcode,bar ##code
aster,as ##ter
scalable,scala ##ble
primitives,primitive ##s
rdbms,rd ##bm ##s
reput,rep ##ut
mingw,ming ##w
neo4j,neo ##4 ##j
balancer,balance ##r
accessor,access ##or
gh,g ##h
hasht,hash ##t
untested,un ##test ##ed
sup,su ##p
interpolation,inter ##pol ##ation
scipy,sci ##py
hh,h ##h
parad,para ##d
chmod,ch ##mo ##d
logically,logical ##ly
addon,add ##on
polymorphism,poly ##morphism
interf,inter ##f
upt,up ##t
suffice,su ##ffi ##ce
proxies,pro ##xie ##s
exha,ex ##ha
emp,em ##p
seq,se ##q
bg,b ##g
decrement,dec ##rem ##ent
endian,end ##ian
reorder,re ##ord ##er
t2,t ##2
buggy,bug ##gy
contr,con ##tr
multid,multi ##d
apache2,apache ##2
vagrant,va ##grant
fd,f ##d
scatter,sc ##atter
cx,c ##x
hexadecimal,he ##xa ##de ##ci ##mal
gitignore,gi ##ti ##gno ##re
modifies,mod ##ifies
ther,the ##r
mainwindow,main ##wind ##ow
sass,sas ##s
explo,ex ##pl ##o
caption,capt ##ion
culpr,cu ##lp ##r
diagn,dia ##gn
persists,persist ##s
nsdate,ns ##date
adm,ad ##m
insensitive,ins ##ens ##itive
comprom,com ##pro ##m
optimizing,opt ##imi ##zing
normalized,normal ##ized
traver,tr ##aver
architectures,architecture ##s
interpol,inter ##pol
deriv,der ##iv
uicollectionview,ui ##coll ##ection ##view
propri,prop ##ri
innodb,inn ##od ##b
legit,leg ##it
xamp,x ##amp
validates,valid ##ates
fro,fr ##o
idisp,id ##is ##p
sizing,si ##zing
unsu,un ##su
regener,reg ##ener
curs,cu ##rs
sp1,sp ##1
rspec,rs ##pe ##c
magnit,mag ##ni ##t
sym,sy ##m
typeof,type ##of
versioning,version ##ing
uninitialized,un ##ini ##tial ##ized
xe,x ##e
dto,dt ##o
princ,pri ##nc
stacktrace,stack ##tra ##ce
polygons,poly ##gon ##s
w3c,w ##3 ##c
csp,cs ##p
flatten,flat ##ten
xlsx,xl ##s ##x
cfg,cf ##g
xmlhttprequest,xml ##ht ##tp ##re ##quest
ndk,n ##d ##k
mich,mic ##h
calc,cal ##c
wav,wa ##v
httpclient,http ##cl ##ient
serializing,serial ##izing
sortable,sort ##able
optionally,optional ##ly
adt,ad ##t
pyp,p ##yp
as3,as ##3
fortran,fort ##ran
memcached,me ##mc ##ache ##d
uitextview,ui ##text ##view
fopen,f ##open
cumbersome,cum ##bers ##ome
glassfish,glass ##fish
fancybox,fancy ##box
descriptors,des ##cript ##ors
scss,sc ##ss
customization,custom ##ization
j2,j ##2
bower,bow ##er
ssms,ss ##ms
truncate,tr ##un ##cate
iterates,it ##erate ##s
stateless,state ##less
hashed,hash ##ed
polymorphic,poly ##morphic
strc,st ##rc
rol,ro ##l
dbcontext,db ##con ##text
hashcode,hash ##code
normalize,normal ##ize
eb,e ##b
assembler,assemble ##r
threadpool,thread ##pool
irr,ir ##r
ggplot,g ##gp ##lot
onresume,on ##res ##ume
signup,sign ##up
gac,ga ##c
internals,internal ##s
hacks,hack ##s
utils,ut ##ils
pseudocode,pseudo ##code
wget,w ##get
specifier,spec ##ifier
educ,ed ##uc
conn,con ##n
ticks,tick ##s
globals,global ##s
culprit,cu ##lp ##rit
sqrt,sq ##rt
nsdata,ns ##da ##ta
categor,cat ##ego ##r
tl,t ##l
rer,re ##r
paradig,para ##di ##g
c99,c ##9 ##9
htdocs,h ##t ##do ##cs
typescript,types ##cript
serializable,serial ##iza ##ble
file1,file ##1
unl,un ##l
viewwill,view ##wil ##l
refreshes,ref ##resh ##es
mysqld,my ##s ##q ##ld
deferred,def ##erre ##d
disclaimer,disc ##lai ##mer
localization,local ##ization
macos,mac ##os
specifics,specific ##s
subroutine,sub ##rou ##tine
realtime,real ##time
destro,des ##tro
0x00,0 ##x ##00
lookups,look ##ups
reinvent,rein ##vent
treeview,tree ##view
populates,pop ##ulates
timers,timer ##s
cocos2d,coco ##s ##2 ##d
quer,que ##r
throughput,through ##put
indexof,index ##of
keypress,key ##press
mins,min ##s
operands,opera ##nds
reloaded,re ##loaded
log4,log ##4
kafka,ka ##fk ##a
scaffold,sc ##af ##fold
nsuser,ns ##user
xss,x ##ss
hass,has ##s
parsers,par ##ser ##s
vst,vs ##t
incremental,inc ##rem ##ental
encountering,encounter ##ing
redef,red ##ef
querystring,query ##st ##ring
submodule,sub ##mo ##du ##le
misle,mis ##le
avd,av ##d
soph,so ##ph
porting,port ##ing
jsonp,j ##son ##p
uninstalled,un ##ins ##tal ##led
transactional,transaction ##al
preload,pre ##load
doable,do ##able
prompts,prompt ##s
allocator,all ##oca ##tor
erlang,er ##lang
gtk,gt ##k
resetting,reset ##ting
oft,of ##t
consumes,consume ##s
repaint,rep ##aint
jira,ji ##ra
swapping,swap ##ping
injecting,in ##ject ##ing
ple,pl ##e
boilerplate,boiler ##plate
telnet,tel ##net
getelements,get ##ele ##ments
enclosing,en ##cl ##osing
amd,am ##d
sitecore,site ##core
unhandled,un ##hand ##led
shorth,short ##h
jqgrid,j ##q ##gr ##id
signalr,signal ##r
mvc3,mv ##c ##3
challeng,cha ##llen ##g
concatenated,con ##cate ##nated
wsgi,w ##sg ##i
symlink,sy ##ml ##ink
nunit,nun ##it
od,o ##d
cin,ci ##n
multiprocess,multi ##pro ##ces ##s
animating,an ##imating
appends,app ##end ##s
hashset,hash ##set
offsets,offset ##s
form1,form ##1
elapsed,el ##ap ##sed
pkg,p ##k ##g
docx,doc ##x
8859,88 ##59
visualstudio,visuals ##tu ##dio
traversal,travers ##al
csproj,cs ##pro ##j
zooming,zoom ##ing
refman,ref ##man
prefixes,prefix ##es
classifier,class ##ifier
tur,tu ##r
sophist,so ##phi ##st
appdomain,app ##dom ##ain
queried,que ##ried
itext,it ##ex ##t
vpn,vp ##n
clou,cl ##ou
isset,iss ##et
journ,jo ##urn
webdriver,web ##drive ##r
serv,ser ##v
cellforrowatindexpath,cell ##for ##row ##atin ##de ##x ##path
permutations,per ##mut ##ations
acl,ac ##l
recv,rec ##v
vs2008,vs ##200 ##8
realloc,real ##lo ##c
dumps,dump ##s
asm,as ##m
toolbox,tool ##box
checksum,checks ##um
troubleshooting,troubles ##hoot ##ing
unsuccess,un ##su ##cc ##ess
repeater,repeat ##er
llvm,ll ##v ##m
cte,ct ##e
mdn,md ##n
quotation,quota ##tion
shorthand,short ##hand
occured,occur ##ed
prepend,prep ##end
dylib,d ##yl ##ib
unzip,un ##zi ##p
listens,listen ##s
technet,tech ##net
collation,col ##lation
saml,sam ##l
visualization,visual ##ization
backups,backup ##s
reth,re ##th
keyst,keys ##t
glyph,g ##ly ##ph
pls,pl ##s
merges,merge ##s
executables,ex ##ec ##utable ##s
parameterized,parameter ##ized
iterative,it ##erative
jtable,j ##table
cpus,cpu ##s
cloning,cl ##oning
googleapis,google ##ap ##is
closures,closure ##s
telerik,tel ##erik
allocates,all ##oca ##tes
osgi,os ##gi
toler,to ##ler
intran,intra ##n
allocations,allocation ##s
csrf,cs ##rf
preventdefault,prevent ##de ##fa ##ult
dereference,der ##efe ##rence
submenu,sub ##men ##u
test1,test ##1
uikit,ui ##kit
alphan,alpha ##n
multidimensional,multi ##dim ##ens ##ional
uniqu,un ##iq ##u
ww,w ##w
libg,li ##b ##g
s1,s ##1
visualize,visual ##ize
setcontent,set ##con ##ten ##t
deactiv,dea ##ct ##iv
prere,pre ##re
lightbox,light ##box
vs2012,vs ##20 ##12
appdata,app ##da ##ta
webapps,web ##app ##s
abbrev,ab ##bre ##v
openid,open ##id
overloads,over ##load ##s
decoded,deco ##ded
getelementsby,get ##ele ##ments ##by
subclassing,sub ##class ##ing
plnkr,pl ##nk ##r
kendo,ken ##do
portlet,port ##let
settext,set ##text
pojo,po ##jo
intranet,intra ##net
onchange,on ##chang ##e
hassle,has ##sle
buckets,bucket ##s
multil,multi ##l
python3,python ##3
facet,face ##t
djang,dj ##ang
pager,page ##r
webbrowser,webb ##row ##ser
freezes,freeze ##s
subscriptions,subscription ##s
bitmaps,bit ##ma ##ps
deallocated,deal ##lo ##cated
xna,x ##na
intellisense,intel ##lis ##ense
textblock,text ##block
unread,un ##rea ##d
svc,sv ##c
prolog,pro ##log
linkedlist,linked ##list
paragraphs,paragraph ##s
microp,micro ##p
ibout,ib ##out
httpservlet,https ##er ##v ##let
v0,v ##0
inotify,in ##ot ##ify
directx,direct ##x
disadvantages,disadvantage ##s
ast,as ##t
xmlns,xml ##ns
ambigu,am ##bi ##gu
1px,1 ##p ##x
dw,d ##w
fft,ff ##t
proj,pro ##j
bashrc,bash ##rc
iam,ia ##m
onp,on ##p
baz,ba ##z
stash,st ##ash
readme,read ##me
decryption,dec ##ry ##ption
